"Date Printed: Friday, April 28, 2023 7:31:59 AM"
Title: "AIDS prevalence | Chlamydia | Early Non-Primary, Non-Secondary Syphilis | Gonorrhea | HIV prevalence | Primary and Secondary Syphilis | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | 2019 | 2020 (COVID-19 Pandemic) | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Female | Male | Ages 13 years and older"
Footnote(s): Data for years 2021 and 2022 are preliminary (subject to a 12-month reporting delay). Data for the year 2020 should be interpreted with caution due to the impact of the COVID-19 pandemic on access to HIV testing, care-related services, and case surveillance activities in state/local jurisdictions. Inclusion of 2020 through 2022 data in trend assessments is discouraged. Data by transmission category presented based on sex assigned at birth and are adjusted for missing transmission category. See Technical notes for more details on data availability and stratifications.
Prevalence data for the year 2020 are preliminary and based on death data received by CDC as of December 2021. Prevalence data prior to 2010 are based on residence at diagnosis; prevalence data from 2010 to present are based on most recent known address. See Technical Notes for death reporting by jurisdiction.
^ Jurisdiction with incomplete reporting of deaths for most recent year.
NA - Not Applicable.



Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Rate per 100000,Population
"Gonorrhea","2012","New York","36","Ages 13 years and older","All races/ethnicities","Male","12,501","157.6","7,934,180"
"Gonorrhea","2011","New York","36","Ages 13 years and older","All races/ethnicities","Female","9,655","112.7","8,570,382"
"Gonorrhea","2011","New York","36","Ages 13 years and older","All races/ethnicities","Male","10,931","138.6","7,888,460"
"Gonorrhea","2010","New York","36","Ages 13 years and older","All races/ethnicities","Female","8,676","101.8","8,524,709"
"Gonorrhea","2010","New York","36","Ages 13 years and older","All races/ethnicities","Male","9,571","122.1","7,836,264"
"Gonorrhea","2009","New York","36","Ages 13 years and older","All races/ethnicities","Female","7,880","92.6","8,511,012"
"Gonorrhea","2009","New York","36","Ages 13 years and older","All races/ethnicities","Male","9,040","114.4","7,898,778"
"Gonorrhea","2008","New York","36","Ages 13 years and older","All races/ethnicities","Female","8,303","97.9","8,480,179"
"Gonorrhea","2008","New York","36","Ages 13 years and older","All races/ethnicities","Male","8,714","111.0","7,852,005"
"Chlamydia","2020 (COVID-19 Pandemic)","New York","36","Ages 13 years and older","All races/ethnicities","Female","58,529","681.5","8,588,516"
"Chlamydia","2020 (COVID-19 Pandemic)","New York","36","Ages 13 years and older","All races/ethnicities","Male","39,132","491.4","7,963,579"
"Chlamydia","2019","New York","36","Ages 13 years and older","All races/ethnicities","Female","71,835","836.4","8,588,516"
"Chlamydia","2019","New York","36","Ages 13 years and older","All races/ethnicities","Male","52,464","658.8","7,963,579"
"Chlamydia","2018","New York","36","Ages 13 years and older","All races/ethnicities","Female","70,259","815.5","8,615,731"
"Chlamydia","2018","New York","36","Ages 13 years and older","All races/ethnicities","Male","49,136","615.3","7,986,240"
"Chlamydia","2017","New York","36","Ages 13 years and older","All races/ethnicities","Female","70,173","812.6","8,635,280"
"Chlamydia","2017","New York","36","Ages 13 years and older","All races/ethnicities","Male","46,283","578.5","8,000,608"
"Chlamydia","2016","New York","36","Ages 13 years and older","All races/ethnicities","Female","67,464","780.1","8,648,271"
"Chlamydia","2016","New York","36","Ages 13 years and older","All races/ethnicities","Male","41,632","519.9","8,007,234"
"Chlamydia","2015","New York","36","Ages 13 years and older","All races/ethnicities","Female","66,073","763.4","8,654,710"
"Chlamydia","2015","New York","36","Ages 13 years and older","All races/ethnicities","Male","37,299","466.0","8,003,479"
"Chlamydia","2014","New York","36","Ages 13 years and older","All races/ethnicities","Female","64,935","750.5","8,651,787"
"Chlamydia","2014","New York","36","Ages 13 years and older","All races/ethnicities","Male","33,572","420.0","7,993,057"
"Chlamydia","2013","New York","36","Ages 13 years and older","All races/ethnicities","Female","64,073","742.2","8,632,636"
"Chlamydia","2013","New York","36","Ages 13 years and older","All races/ethnicities","Male","31,168","391.1","7,970,084"
"Chlamydia","2012","New York","36","Ages 13 years and older","All races/ethnicities","Female","68,203","792.6","8,604,700"
"Chlamydia","2012","New York","36","Ages 13 years and older","All races/ethnicities","Male","32,068","404.2","7,934,180"
"Chlamydia","2011","New York","36","Ages 13 years and older","All races/ethnicities","Female","70,056","817.4","8,570,382"
"Chlamydia","2011","New York","36","Ages 13 years and older","All races/ethnicities","Male","31,959","405.1","7,888,460"
"Chlamydia","2010","New York","36","Ages 13 years and older","All races/ethnicities","Female","68,316","801.4","8,524,709"
"Chlamydia","2010","New York","36","Ages 13 years and older","All races/ethnicities","Male","31,118","397.1","7,836,264"
"Chlamydia","2009","New York","36","Ages 13 years and older","All races/ethnicities","Female","63,528","746.4","8,511,012"
"Chlamydia","2009","New York","36","Ages 13 years and older","All races/ethnicities","Male","28,025","354.8","7,898,778"
"Chlamydia","2008","New York","36","Ages 13 years and older","All races/ethnicities","Female","60,969","719.0","8,480,179"
"Chlamydia","2008","New York","36","Ages 13 years and older","All races/ethnicities","Male","26,883","342.4","7,852,005"
"Early Non-Primary, Non-Secondary Syphilis","2020 (COVID-19 Pandemic)","New York","36","Ages 13 years and older","All races/ethnicities","Female","Data suppressed","Data suppressed","8,588,516"
"Early Non-Primary, Non-Secondary Syphilis","2020 (COVID-19 Pandemic)","New York","36","Ages 13 years and older","All races/ethnicities","Male","Data suppressed","Data suppressed","7,963,579"
"Early Non-Primary, Non-Secondary Syphilis","2019","New York","36","Ages 13 years and older","All races/ethnicities","Female","301","3.5","8,588,516"
"Early Non-Primary, Non-Secondary Syphilis","2019","New York","36","Ages 13 years and older","All races/ethnicities","Male","4,073","51.1","7,963,579"
"Early Non-Primary, Non-Secondary Syphilis","2018","New York","36","Ages 13 years and older","All races/ethnicities","Female","304","3.5","8,615,731"
"Early Non-Primary, Non-Secondary Syphilis","2018","New York","36","Ages 13 years and older","All races/ethnicities","Male","3,790","47.5","7,986,240"
"Early Non-Primary, Non-Secondary Syphilis","2017","New York","36","Ages 13 years and older","All races/ethnicities","Female","212","2.5","8,635,280"
"Early Non-Primary, Non-Secondary Syphilis","2017","New York","36","Ages 13 years and older","All races/ethnicities","Male","3,647","45.6","8,000,608"
"Early Non-Primary, Non-Secondary Syphilis","2016","New York","36","Ages 13 years and older","All races/ethnicities","Female","217","2.5","8,648,271"
"Early Non-Primary, Non-Secondary Syphilis","2016","New York","36","Ages 13 years and older","All races/ethnicities","Male","3,245","40.5","8,007,234"
"Early Non-Primary, Non-Secondary Syphilis","2015","New York","36","Ages 13 years and older","All races/ethnicities","Female","177","2.0","8,654,710"
"Early Non-Primary, Non-Secondary Syphilis","2015","New York","36","Ages 13 years and older","All races/ethnicities","Male","2,604","32.5","8,003,479"
"Early Non-Primary, Non-Secondary Syphilis","2014","New York","36","Ages 13 years and older","All races/ethnicities","Female","160","1.8","8,651,787"
"Early Non-Primary, Non-Secondary Syphilis","2014","New York","36","Ages 13 years and older","All races/ethnicities","Male","2,125","26.6","7,993,057"
"Early Non-Primary, Non-Secondary Syphilis","2013","New York","36","Ages 13 years and older","All races/ethnicities","Female","178","2.1","8,632,636"
"Early Non-Primary, Non-Secondary Syphilis","2013","New York","36","Ages 13 years and older","All races/ethnicities","Male","1,753","22.0","7,970,084"
"Early Non-Primary, Non-Secondary Syphilis","2012","New York","36","Ages 13 years and older","All races/ethnicities","Female","96","1.1","8,604,700"
"Early Non-Primary, Non-Secondary Syphilis","2012","New York","36","Ages 13 years and older","All races/ethnicities","Male","1,315","16.6","7,934,180"
"Early Non-Primary, Non-Secondary Syphilis","2011","New York","36","Ages 13 years and older","All races/ethnicities","Female","124","1.4","8,570,382"
"Early Non-Primary, Non-Secondary Syphilis","2011","New York","36","Ages 13 years and older","All races/ethnicities","Male","1,126","14.3","7,888,460"
"Early Non-Primary, Non-Secondary Syphilis","2010","New York","36","Ages 13 years and older","All races/ethnicities","Female","138","1.6","8,524,709"
"Early Non-Primary, Non-Secondary Syphilis","2010","New York","36","Ages 13 years and older","All races/ethnicities","Male","1,218","15.5","7,836,264"
"Early Non-Primary, Non-Secondary Syphilis","2009","New York","36","Ages 13 years and older","All races/ethnicities","Female","133","1.6","8,511,012"
"Early Non-Primary, Non-Secondary Syphilis","2009","New York","36","Ages 13 years and older","All races/ethnicities","Male","1,133","14.3","7,898,778"
"Early Non-Primary, Non-Secondary Syphilis","2008","New York","36","Ages 13 years and older","All races/ethnicities","Female","223","2.6","8,480,179"
"Early Non-Primary, Non-Secondary Syphilis","2008","New York","36","Ages 13 years and older","All races/ethnicities","Male","1,148","14.6","7,852,005"
"Primary and Secondary Syphilis","2020 (COVID-19 Pandemic)","New York","36","Ages 13 years and older","All races/ethnicities","Female","267","3.1","8,588,516"
"Primary and Secondary Syphilis","2020 (COVID-19 Pandemic)","New York","36","Ages 13 years and older","All races/ethnicities","Male","2,754","34.6","7,963,579"
"Primary and Secondary Syphilis","2019","New York","36","Ages 13 years and older","All races/ethnicities","Female","Data suppressed","Data suppressed","8,588,516"
"Primary and Secondary Syphilis","2019","New York","36","Ages 13 years and older","All races/ethnicities","Male","Data suppressed","Data suppressed","7,963,579"
"Primary and Secondary Syphilis","2018","New York","36","Ages 13 years and older","All races/ethnicities","Female","171","2.0","8,615,731"
"Primary and Secondary Syphilis","2018","New York","36","Ages 13 years and older","All races/ethnicities","Male","2,482","31.1","7,986,240"
"Primary and Secondary Syphilis","2017","New York","36","Ages 13 years and older","All races/ethnicities","Female","121","1.4","8,635,280"
"Primary and Secondary Syphilis","2017","New York","36","Ages 13 years and older","All races/ethnicities","Male","2,212","27.6","8,000,608"
"Primary and Secondary Syphilis","2016","New York","36","Ages 13 years and older","All races/ethnicities","Female","115","1.3","8,648,271"
"Primary and Secondary Syphilis","2016","New York","36","Ages 13 years and older","All races/ethnicities","Male","2,317","28.9","8,007,234"
"Primary and Secondary Syphilis","2015","New York","36","Ages 13 years and older","All races/ethnicities","Female","59","0.7","8,654,710"
"Primary and Secondary Syphilis","2015","New York","36","Ages 13 years and older","All races/ethnicities","Male","1,933","24.2","8,003,479"
"Primary and Secondary Syphilis","2014","New York","36","Ages 13 years and older","All races/ethnicities","Female","49","0.6","8,651,787"
"Primary and Secondary Syphilis","2014","New York","36","Ages 13 years and older","All races/ethnicities","Male","1,675","21.0","7,993,057"
"Primary and Secondary Syphilis","2013","New York","36","Ages 13 years and older","All races/ethnicities","Female","44","0.5","8,632,636"
"Primary and Secondary Syphilis","2013","New York","36","Ages 13 years and older","All races/ethnicities","Male","1,407","17.7","7,970,084"
"Primary and Secondary Syphilis","2012","New York","36","Ages 13 years and older","All races/ethnicities","Female","45","0.5","8,604,700"
"Primary and Secondary Syphilis","2012","New York","36","Ages 13 years and older","All races/ethnicities","Male","1,175","14.8","7,934,180"
"Primary and Secondary Syphilis","2011","New York","36","Ages 13 years and older","All races/ethnicities","Female","37","0.4","8,570,382"
"Primary and Secondary Syphilis","2011","New York","36","Ages 13 years and older","All races/ethnicities","Male","1,045","13.2","7,888,460"
"Primary and Secondary Syphilis","2010","New York","36","Ages 13 years and older","All races/ethnicities","Female","47","0.6","8,524,709"
"Primary and Secondary Syphilis","2010","New York","36","Ages 13 years and older","All races/ethnicities","Male","1,051","13.4","7,836,264"
"Primary and Secondary Syphilis","2009","New York","36","Ages 13 years and older","All races/ethnicities","Female","55","0.6","8,511,012"
"Primary and Secondary Syphilis","2009","New York","36","Ages 13 years and older","All races/ethnicities","Male","1,127","14.3","7,898,778"
"Primary and Secondary Syphilis","2008","New York","36","Ages 13 years and older","All races/ethnicities","Female","52","0.6","8,480,179"
"Primary and Secondary Syphilis","2008","New York","36","Ages 13 years and older","All races/ethnicities","Male","1,165","14.8","7,852,005"
"AIDS prevalence","2020 (COVID-19 Pandemic)","New York","36","Ages 13 years and older","All races/ethnicities","Female","20,386","238.7","8,541,931"
"AIDS prevalence","2020 (COVID-19 Pandemic)","New York","36","Ages 13 years and older","All races/ethnicities","Male","49,631","626.6","7,921,231"
"AIDS prevalence","2019","New York","36","Ages 13 years and older","All races/ethnicities","Female","20,789","242.0","8,592,229"
"AIDS prevalence","2019","New York","36","Ages 13 years and older","All races/ethnicities","Male","50,540","634.5","7,965,298"
"AIDS prevalence","2018","New York","36","Ages 13 years and older","All races/ethnicities","Female","21,059","244.3","8,620,923"
"AIDS prevalence","2018","New York","36","Ages 13 years and older","All races/ethnicities","Male","51,069","639.1","7,990,935"
"AIDS prevalence","2017","New York","36","Ages 13 years and older","All races/ethnicities","Female","21,227","245.8","8,637,168"
"AIDS prevalence","2017","New York","36","Ages 13 years and older","All races/ethnicities","Male","51,323","641.4","8,001,914"
"AIDS prevalence","2016","New York","36","Ages 13 years and older","All races/ethnicities","Female","21,379","247.2","8,649,377"
"AIDS prevalence","2016","New York","36","Ages 13 years and older","All races/ethnicities","Male","51,636","644.8","8,007,955"
"AIDS prevalence","2015","New York","36","Ages 13 years and older","All races/ethnicities","Female","21,441","247.7","8,655,694"
"AIDS prevalence","2015","New York","36","Ages 13 years and older","All races/ethnicities","Male","51,608","644.8","8,004,183"
"AIDS prevalence","2014","New York","36","Ages 13 years and older","All races/ethnicities","Female","21,591","249.5","8,652,761"
"AIDS prevalence","2014","New York","36","Ages 13 years and older","All races/ethnicities","Male","51,914","649.4","7,993,663"
"AIDS prevalence","2013","New York","36","Ages 13 years and older","All races/ethnicities","Female","21,516","249.2","8,633,521"
"AIDS prevalence","2013","New York","36","Ages 13 years and older","All races/ethnicities","Male","51,204","642.4","7,970,634"
"AIDS prevalence","2012","New York","36","Ages 13 years and older","All races/ethnicities","Female","21,616","251.2","8,605,365"
"AIDS prevalence","2012","New York","36","Ages 13 years and older","All races/ethnicities","Male","51,149","644.6","7,934,529"
"AIDS prevalence","2011","New York","36","Ages 13 years and older","All races/ethnicities","Female","21,563","251.6","8,570,693"
"AIDS prevalence","2011","New York","36","Ages 13 years and older","All races/ethnicities","Male","51,004","646.6","7,888,621"
"AIDS prevalence","2010","New York","36","Ages 13 years and older","All races/ethnicities","Female","21,513","252.4","8,524,758"
"AIDS prevalence","2010","New York","36","Ages 13 years and older","All races/ethnicities","Male","50,675","646.7","7,836,281"
"AIDS prevalence","2009","New York","36","Ages 13 years and older","All races/ethnicities","Female","21,565","253.4","8,511,018"
"AIDS prevalence","2009","New York","36","Ages 13 years and older","All races/ethnicities","Male","50,013","633.2","7,898,784"
"AIDS prevalence","2008","New York","36","Ages 13 years and older","All races/ethnicities","Female","21,244","250.5","8,480,191"
"AIDS prevalence","2008","New York","36","Ages 13 years and older","All races/ethnicities","Male","49,193","626.5","7,852,014"
"HIV prevalence","2020 (COVID-19 Pandemic)","New York","36","Ages 13 years and older","All races/ethnicities","Female","35,075","410.6","8,541,931"
"HIV prevalence","2020 (COVID-19 Pandemic)","New York","36","Ages 13 years and older","All races/ethnicities","Male","90,308","1140.1","7,921,231"
"HIV prevalence","2019","New York","36","Ages 13 years and older","All races/ethnicities","Female","35,493","413.1","8,592,229"
"HIV prevalence","2019","New York","36","Ages 13 years and older","All races/ethnicities","Male","90,689","1138.6","7,965,298"
"HIV prevalence","2018","New York","36","Ages 13 years and older","All races/ethnicities","Female","35,833","415.7","8,620,923"
"HIV prevalence","2018","New York","36","Ages 13 years and older","All races/ethnicities","Male","90,345","1130.6","7,990,935"
"HIV prevalence","2017","New York","36","Ages 13 years and older","All races/ethnicities","Female","35,884","415.5","8,637,168"
"HIV prevalence","2017","New York","36","Ages 13 years and older","All races/ethnicities","Male","89,594","1119.7","8,001,914"
"HIV prevalence","2016","New York","36","Ages 13 years and older","All races/ethnicities","Female","35,939","415.5","8,649,377"
"HIV prevalence","2016","New York","36","Ages 13 years and older","All races/ethnicities","Male","88,660","1107.1","8,007,955"
"HIV prevalence","2015","New York","36","Ages 13 years and older","All races/ethnicities","Female","35,753","413.1","8,655,694"
"HIV prevalence","2015","New York","36","Ages 13 years and older","All races/ethnicities","Male","87,307","1090.8","8,004,183"
"HIV prevalence","2014","New York","36","Ages 13 years and older","All races/ethnicities","Female","35,734","413.0","8,652,761"
"HIV prevalence","2014","New York","36","Ages 13 years and older","All races/ethnicities","Male","86,533","1082.5","7,993,663"
"HIV prevalence","2013","New York","36","Ages 13 years and older","All races/ethnicities","Female","35,377","409.8","8,633,521"
"HIV prevalence","2013","New York","36","Ages 13 years and older","All races/ethnicities","Male","83,880","1052.4","7,970,634"
"HIV prevalence","2012","New York","36","Ages 13 years and older","All races/ethnicities","Female","35,451","412.0","8,605,365"
"HIV prevalence","2012","New York","36","Ages 13 years and older","All races/ethnicities","Male","82,981","1045.8","7,934,529"
"HIV prevalence","2011","New York","36","Ages 13 years and older","All races/ethnicities","Female","35,276","411.6","8,570,693"
"HIV prevalence","2011","New York","36","Ages 13 years and older","All races/ethnicities","Male","81,806","1037.0","7,888,621"
"HIV prevalence","2010","New York","36","Ages 13 years and older","All races/ethnicities","Female","35,166","412.5","8,524,758"
"HIV prevalence","2010","New York","36","Ages 13 years and older","All races/ethnicities","Male","80,478","1027.0","7,836,281"
"HIV prevalence","2009","New York","36","Ages 13 years and older","All races/ethnicities","Female","35,284","414.6","8,511,018"
"HIV prevalence","2009","New York","36","Ages 13 years and older","All races/ethnicities","Male","79,505","1006.5","7,898,784"
"HIV prevalence","2008","New York","36","Ages 13 years and older","All races/ethnicities","Female","34,942","412.0","8,480,191"
"HIV prevalence","2008","New York","36","Ages 13 years and older","All races/ethnicities","Male","78,017","993.6","7,852,014"
"Gonorrhea","2020 (COVID-19 Pandemic)","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","13,329","290.7","4,585,662"
"Gonorrhea","2020 (COVID-19 Pandemic)","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","14,916","349.7","4,264,872"
"Gonorrhea","2019","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","12,419","270.8","4,585,662"
"Gonorrhea","2019","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","13,945","327.0","4,264,872"
"Gonorrhea","2018","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","11,472","253.3","4,528,237"
"Gonorrhea","2018","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","12,245","290.6","4,213,544"
"Gonorrhea","2017","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","11,003","246.2","4,468,353"
"Gonorrhea","2017","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","11,855","284.9","4,161,441"
"Gonorrhea","2016","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","9,510","215.7","4,409,887"
"Gonorrhea","2016","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","10,154","247.1","4,109,759"
"Gonorrhea","2015","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","10,051","231.2","4,347,677"
"Gonorrhea","2015","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","9,743","240.4","4,052,361"
"Gonorrhea","2014","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","7,749","180.3","4,296,796"
"Gonorrhea","2014","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","6,647","166.1","4,002,747"
"Gonorrhea","2013","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","7,538","177.5","4,245,832"
"Gonorrhea","2013","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","6,106","154.3","3,957,393"
"Gonorrhea","2012","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","8,083","192.8","4,193,082"
"Gonorrhea","2012","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","6,173","157.9","3,908,446"
"Gonorrhea","2011","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","10,065","242.9","4,142,865"
"Gonorrhea","2011","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","7,293","188.8","3,862,803"
"Gonorrhea","2010","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","8,290","202.4","4,096,246"
"Gonorrhea","2010","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","5,702","149.0","3,826,663"
"Gonorrhea","2009","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","7,846","197.3","3,976,175"
"Gonorrhea","2009","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","5,888","157.5","3,737,607"
"Gonorrhea","2008","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","8,826","225.1","3,920,411"
"Gonorrhea","2008","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","6,969","189.0","3,686,773"
"Chlamydia","2020 (COVID-19 Pandemic)","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","43,699","952.9","4,585,662"
"Chlamydia","2020 (COVID-19 Pandemic)","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","20,884","489.7","4,264,872"
"Chlamydia","2019","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","47,017","1025.3","4,585,662"
"Chlamydia","2019","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","23,198","543.9","4,264,872"
"Chlamydia","2018","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","45,430","1003.3","4,528,237"
"Chlamydia","2018","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","21,100","500.8","4,213,544"
"Chlamydia","2017","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","43,540","974.4","4,468,353"
"Chlamydia","2017","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","19,281","463.3","4,161,441"
"Chlamydia","2016","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","41,031","930.4","4,409,887"
"Chlamydia","2016","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","16,898","411.2","4,109,759"
"Chlamydia","2015","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","47,146","1084.4","4,347,677"
"Chlamydia","2015","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","17,175","423.8","4,052,361"
"Chlamydia","2014","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","35,453","825.1","4,296,796"
"Chlamydia","2014","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","11,634","290.7","4,002,747"
"Chlamydia","2013","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","37,114","874.1","4,245,832"
"Chlamydia","2013","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","11,250","284.3","3,957,393"
"Chlamydia","2012","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","39,091","932.3","4,193,082"
"Chlamydia","2012","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","11,330","289.9","3,908,446"
"Chlamydia","2011","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","42,925","1036.1","4,142,865"
"Chlamydia","2011","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","11,563","299.3","3,862,803"
"Chlamydia","2010","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","33,762","824.2","4,096,246"
"Chlamydia","2010","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","8,010","209.3","3,826,663"
"Chlamydia","2009","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","32,910","827.7","3,976,175"
"Chlamydia","2009","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","7,765","207.8","3,737,607"
"Chlamydia","2008","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","30,541","779.0","3,920,411"
"Chlamydia","2008","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","6,611","179.3","3,686,773"
"Early Non-Primary, Non-Secondary Syphilis","2020 (COVID-19 Pandemic)","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","Data suppressed","Data suppressed","4,585,662"
"Early Non-Primary, Non-Secondary Syphilis","2020 (COVID-19 Pandemic)","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","Data suppressed","Data suppressed","4,264,872"
"Early Non-Primary, Non-Secondary Syphilis","2019","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","186","4.1","4,585,662"
"Early Non-Primary, Non-Secondary Syphilis","2019","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","803","18.8","4,264,872"
"Early Non-Primary, Non-Secondary Syphilis","2018","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","147","3.2","4,528,237"
"Early Non-Primary, Non-Secondary Syphilis","2018","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","650","15.4","4,213,544"
"Early Non-Primary, Non-Secondary Syphilis","2017","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","117","2.6","4,468,353"
"Early Non-Primary, Non-Secondary Syphilis","2017","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","654","15.7","4,161,441"
"Early Non-Primary, Non-Secondary Syphilis","2016","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","156","3.5","4,409,887"
"Early Non-Primary, Non-Secondary Syphilis","2016","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","643","15.6","4,109,759"
"Early Non-Primary, Non-Secondary Syphilis","2015","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","118","2.7","4,347,677"
"Early Non-Primary, Non-Secondary Syphilis","2015","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","635","15.7","4,052,361"
"Early Non-Primary, Non-Secondary Syphilis","2014","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","78","1.8","4,296,796"
"Early Non-Primary, Non-Secondary Syphilis","2014","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","390","9.7","4,002,747"
"Early Non-Primary, Non-Secondary Syphilis","2013","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","47","1.1","4,245,832"
"Early Non-Primary, Non-Secondary Syphilis","2013","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","188","4.8","3,957,393"
"Early Non-Primary, Non-Secondary Syphilis","2012","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","32","0.8","4,193,082"
"Early Non-Primary, Non-Secondary Syphilis","2012","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","212","5.4","3,908,446"
"Early Non-Primary, Non-Secondary Syphilis","2011","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","70","1.7","4,142,865"
"Early Non-Primary, Non-Secondary Syphilis","2011","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","263","6.8","3,862,803"
"Early Non-Primary, Non-Secondary Syphilis","2010","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","79","1.9","4,096,246"
"Early Non-Primary, Non-Secondary Syphilis","2010","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","249","6.5","3,826,663"
"Early Non-Primary, Non-Secondary Syphilis","2009","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","106","2.7","3,976,175"
"Early Non-Primary, Non-Secondary Syphilis","2009","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","251","6.7","3,737,607"
"Early Non-Primary, Non-Secondary Syphilis","2008","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","70","1.8","3,920,411"
"Early Non-Primary, Non-Secondary Syphilis","2008","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","151","4.1","3,686,773"
"Primary and Secondary Syphilis","2020 (COVID-19 Pandemic)","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","207","4.5","4,585,662"
