"Date Printed: Friday, April 28, 2023 4:44:20 PM"
Title: "AIDS prevalence | Chlamydia | Early Non-Primary, Non-Secondary Syphilis | Gonorrhea | HIV prevalence | Primary and Secondary Syphilis | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | 2019 | 2020 (COVID-19 Pandemic) | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Both sexes | 13-24 | 25-34 | 35-44 | 45-54 | 55+"
Footnote(s): Data for years 2021 and 2022 are preliminary (subject to a 12-month reporting delay). Data for the year 2020 should be interpreted with caution due to the impact of the COVID-19 pandemic on access to HIV testing, care-related services, and case surveillance activities in state/local jurisdictions. Inclusion of 2020 through 2022 data in trend assessments is discouraged. Data by transmission category presented based on sex assigned at birth and are adjusted for missing transmission category. See Technical notes for more details on data availability and stratifications.
Prevalence data for the year 2020 are preliminary and based on death data received by CDC as of December 2021. Prevalence data prior to 2010 are based on residence at diagnosis; prevalence data from 2010 to present are based on most recent known address. See Technical Notes for death reporting by jurisdiction.
^ Jurisdiction with incomplete reporting of deaths for most recent year.
NA - Not Applicable.



Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Rate per 100000,Population
"Chlamydia","2016","New Hampshire","33","35-44","All races/ethnicities","Both sexes","165","107.5","153,535"
"Chlamydia","2016","New Hampshire","33","25-34","All races/ethnicities","Both sexes","844","522.6","161,486"
"Chlamydia","2016","New Hampshire","33","13-24","All races/ethnicities","Both sexes","2,386","1132.2","210,747"
"Chlamydia","2015","New Hampshire","33","55+","All races/ethnicities","Both sexes","16","3.8","421,426"
"Chlamydia","2015","New Hampshire","33","45-54","All races/ethnicities","Both sexes","54","26.2","206,316"
"Chlamydia","2015","New Hampshire","33","35-44","All races/ethnicities","Both sexes","166","106.5","155,846"
"Chlamydia","2015","New Hampshire","33","25-34","All races/ethnicities","Both sexes","758","480.3","157,820"
"Chlamydia","2015","New Hampshire","33","13-24","All races/ethnicities","Both sexes","2,098","987.8","212,391"
"Chlamydia","2014","New Hampshire","33","55+","All races/ethnicities","Both sexes","20","4.9","410,050"
"Chlamydia","2014","New Hampshire","33","45-54","All races/ethnicities","Both sexes","60","28.5","210,622"
"Chlamydia","2014","New Hampshire","33","35-44","All races/ethnicities","Both sexes","181","113.9","158,974"
"Chlamydia","2014","New Hampshire","33","25-34","All races/ethnicities","Both sexes","938","604.6","155,139"
"Chlamydia","2014","New Hampshire","33","13-24","All races/ethnicities","Both sexes","2,384","1113.7","214,061"
"Chlamydia","2013","New Hampshire","33","55+","All races/ethnicities","Both sexes","8","2.0","396,591"
"Chlamydia","2013","New Hampshire","33","45-54","All races/ethnicities","Both sexes","45","20.9","215,043"
"Chlamydia","2013","New Hampshire","33","35-44","All races/ethnicities","Both sexes","119","73.2","162,505"
"Chlamydia","2013","New Hampshire","33","25-34","All races/ethnicities","Both sexes","680","448.5","151,629"
"Chlamydia","2013","New Hampshire","33","13-24","All races/ethnicities","Both sexes","2,266","1060.1","213,759"
"Chlamydia","2012","New Hampshire","33","55+","All races/ethnicities","Both sexes","5","1.3","384,081"
"Chlamydia","2012","New Hampshire","33","45-54","All races/ethnicities","Both sexes","37","16.8","219,857"
"Chlamydia","2012","New Hampshire","33","35-44","All races/ethnicities","Both sexes","115","68.9","166,839"
"Chlamydia","2012","New Hampshire","33","25-34","All races/ethnicities","Both sexes","635","425.2","149,355"
"Chlamydia","2012","New Hampshire","33","13-24","All races/ethnicities","Both sexes","2,280","1065.2","214,052"
"Chlamydia","2011","New Hampshire","33","55+","All races/ethnicities","Both sexes","6","1.6","370,770"
"Chlamydia","2011","New Hampshire","33","45-54","All races/ethnicities","Both sexes","29","13.0","223,294"
"Chlamydia","2011","New Hampshire","33","35-44","All races/ethnicities","Both sexes","94","54.7","171,737"
"Chlamydia","2011","New Hampshire","33","25-34","All races/ethnicities","Both sexes","596","404.7","147,258"
"Chlamydia","2011","New Hampshire","33","13-24","All races/ethnicities","Both sexes","2,284","1068.9","213,668"
"Chlamydia","2010","New Hampshire","33","55+","All races/ethnicities","Both sexes","9","2.5","359,170"
"Chlamydia","2010","New Hampshire","33","45-54","All races/ethnicities","Both sexes","22","9.8","225,564"
"Chlamydia","2010","New Hampshire","33","35-44","All races/ethnicities","Both sexes","86","48.4","177,553"
"Chlamydia","2010","New Hampshire","33","25-34","All races/ethnicities","Both sexes","528","364.1","145,006"
"Chlamydia","2010","New Hampshire","33","13-24","All races/ethnicities","Both sexes","1,816","853.0","212,901"
"Chlamydia","2009","New Hampshire","33","55+","All races/ethnicities","Both sexes","5","1.4","348,699"
"Chlamydia","2009","New Hampshire","33","45-54","All races/ethnicities","Both sexes","14","6.3","222,958"
"Chlamydia","2009","New Hampshire","33","35-44","All races/ethnicities","Both sexes","73","39.5","184,782"
"Chlamydia","2009","New Hampshire","33","25-34","All races/ethnicities","Both sexes","489","327.1","149,498"
"Chlamydia","2009","New Hampshire","33","13-24","All races/ethnicities","Both sexes","1,519","693.5","219,031"
"Chlamydia","2008","New Hampshire","33","55+","All races/ethnicities","Both sexes","6","1.8","338,494"
"Chlamydia","2008","New Hampshire","33","45-54","All races/ethnicities","Both sexes","18","8.1","221,092"
"Chlamydia","2008","New Hampshire","33","35-44","All races/ethnicities","Both sexes","87","45.3","191,943"
"Chlamydia","2008","New Hampshire","33","25-34","All races/ethnicities","Both sexes","478","320.8","149,004"
"Chlamydia","2008","New Hampshire","33","13-24","All races/ethnicities","Both sexes","1,506","684.3","220,091"
"Early Non-Primary, Non-Secondary Syphilis","2020 (COVID-19 Pandemic)","New Hampshire","33","55+","All races/ethnicities","Both sexes","3","0.6","468,178"
"Early Non-Primary, Non-Secondary Syphilis","2020 (COVID-19 Pandemic)","New Hampshire","33","45-54","All races/ethnicities","Both sexes","4","2.2","183,273"
"Early Non-Primary, Non-Secondary Syphilis","2020 (COVID-19 Pandemic)","New Hampshire","33","35-44","All races/ethnicities","Both sexes","6","3.8","156,500"
"Early Non-Primary, Non-Secondary Syphilis","2020 (COVID-19 Pandemic)","New Hampshire","33","25-34","All races/ethnicities","Both sexes","15","8.7","172,816"
"Early Non-Primary, Non-Secondary Syphilis","2020 (COVID-19 Pandemic)","New Hampshire","33","13-24","All races/ethnicities","Both sexes","4","2.0","202,701"
"Early Non-Primary, Non-Secondary Syphilis","2019","New Hampshire","33","55+","All races/ethnicities","Both sexes","7","1.5","468,178"
"Early Non-Primary, Non-Secondary Syphilis","2019","New Hampshire","33","45-54","All races/ethnicities","Both sexes","9","4.9","183,273"
"Early Non-Primary, Non-Secondary Syphilis","2019","New Hampshire","33","35-44","All races/ethnicities","Both sexes","9","5.8","156,500"
"Early Non-Primary, Non-Secondary Syphilis","2019","New Hampshire","33","25-34","All races/ethnicities","Both sexes","21","12.2","172,816"
"Early Non-Primary, Non-Secondary Syphilis","2019","New Hampshire","33","13-24","All races/ethnicities","Both sexes","3","1.5","202,701"
"Early Non-Primary, Non-Secondary Syphilis","2018","New Hampshire","33","55+","All races/ethnicities","Both sexes","5","1.1","456,642"
"Early Non-Primary, Non-Secondary Syphilis","2018","New Hampshire","33","45-54","All races/ethnicities","Both sexes","6","3.2","189,967"
"Early Non-Primary, Non-Secondary Syphilis","2018","New Hampshire","33","35-44","All races/ethnicities","Both sexes","14","9.0","154,741"
"Early Non-Primary, Non-Secondary Syphilis","2018","New Hampshire","33","25-34","All races/ethnicities","Both sexes","10","5.9","169,006"
"Early Non-Primary, Non-Secondary Syphilis","2018","New Hampshire","33","13-24","All races/ethnicities","Both sexes","6","2.9","205,185"
"Early Non-Primary, Non-Secondary Syphilis","2017","New Hampshire","33","55+","All races/ethnicities","Both sexes","0","0.0","445,223"
"Early Non-Primary, Non-Secondary Syphilis","2017","New Hampshire","33","45-54","All races/ethnicities","Both sexes","3","1.5","196,430"
"Early Non-Primary, Non-Secondary Syphilis","2017","New Hampshire","33","35-44","All races/ethnicities","Both sexes","10","6.5","153,207"
"Early Non-Primary, Non-Secondary Syphilis","2017","New Hampshire","33","25-34","All races/ethnicities","Both sexes","17","10.3","165,838"
"Early Non-Primary, Non-Secondary Syphilis","2017","New Hampshire","33","13-24","All races/ethnicities","Both sexes","7","3.4","208,505"
"Early Non-Primary, Non-Secondary Syphilis","2016","New Hampshire","33","55+","All races/ethnicities","Both sexes","1","0.2","433,709"
"Early Non-Primary, Non-Secondary Syphilis","2016","New Hampshire","33","45-54","All races/ethnicities","Both sexes","5","2.5","201,755"
"Early Non-Primary, Non-Secondary Syphilis","2016","New Hampshire","33","35-44","All races/ethnicities","Both sexes","9","5.9","153,535"
"Early Non-Primary, Non-Secondary Syphilis","2016","New Hampshire","33","25-34","All races/ethnicities","Both sexes","14","8.7","161,486"
"Early Non-Primary, Non-Secondary Syphilis","2016","New Hampshire","33","13-24","All races/ethnicities","Both sexes","4","1.9","210,747"
"Early Non-Primary, Non-Secondary Syphilis","2015","New Hampshire","33","55+","All races/ethnicities","Both sexes","2","0.5","421,426"
"Early Non-Primary, Non-Secondary Syphilis","2015","New Hampshire","33","45-54","All races/ethnicities","Both sexes","3","1.5","206,316"
"Early Non-Primary, Non-Secondary Syphilis","2015","New Hampshire","33","35-44","All races/ethnicities","Both sexes","2","1.3","155,846"
"Early Non-Primary, Non-Secondary Syphilis","2015","New Hampshire","33","25-34","All races/ethnicities","Both sexes","6","3.8","157,820"
"Early Non-Primary, Non-Secondary Syphilis","2015","New Hampshire","33","13-24","All races/ethnicities","Both sexes","3","1.4","212,391"
"Early Non-Primary, Non-Secondary Syphilis","2014","New Hampshire","33","55+","All races/ethnicities","Both sexes","3","0.7","410,050"
"Early Non-Primary, Non-Secondary Syphilis","2014","New Hampshire","33","45-54","All races/ethnicities","Both sexes","4","1.9","210,622"
"Early Non-Primary, Non-Secondary Syphilis","2014","New Hampshire","33","35-44","All races/ethnicities","Both sexes","5","3.1","158,974"
"Early Non-Primary, Non-Secondary Syphilis","2014","New Hampshire","33","25-34","All races/ethnicities","Both sexes","7","4.5","155,139"
"Early Non-Primary, Non-Secondary Syphilis","2014","New Hampshire","33","13-24","All races/ethnicities","Both sexes","3","1.4","214,061"
"Early Non-Primary, Non-Secondary Syphilis","2013","New Hampshire","33","55+","All races/ethnicities","Both sexes","1","0.3","396,591"
"Early Non-Primary, Non-Secondary Syphilis","2013","New Hampshire","33","45-54","All races/ethnicities","Both sexes","5","2.3","215,043"
"Early Non-Primary, Non-Secondary Syphilis","2013","New Hampshire","33","35-44","All races/ethnicities","Both sexes","7","4.3","162,505"
"Early Non-Primary, Non-Secondary Syphilis","2013","New Hampshire","33","25-34","All races/ethnicities","Both sexes","3","2.0","151,629"
"Early Non-Primary, Non-Secondary Syphilis","2013","New Hampshire","33","13-24","All races/ethnicities","Both sexes","5","2.3","213,759"
"Early Non-Primary, Non-Secondary Syphilis","2012","New Hampshire","33","55+","All races/ethnicities","Both sexes","1","0.3","384,081"
"Early Non-Primary, Non-Secondary Syphilis","2012","New Hampshire","33","45-54","All races/ethnicities","Both sexes","3","1.4","219,857"
"Early Non-Primary, Non-Secondary Syphilis","2012","New Hampshire","33","35-44","All races/ethnicities","Both sexes","3","1.8","166,839"
"Early Non-Primary, Non-Secondary Syphilis","2012","New Hampshire","33","25-34","All races/ethnicities","Both sexes","1","0.7","149,355"
"Early Non-Primary, Non-Secondary Syphilis","2012","New Hampshire","33","13-24","All races/ethnicities","Both sexes","1","0.5","214,052"
"Early Non-Primary, Non-Secondary Syphilis","2011","New Hampshire","33","55+","All races/ethnicities","Both sexes","0","0.0","370,770"
"Early Non-Primary, Non-Secondary Syphilis","2011","New Hampshire","33","45-54","All races/ethnicities","Both sexes","3","1.3","223,294"
"Early Non-Primary, Non-Secondary Syphilis","2011","New Hampshire","33","35-44","All races/ethnicities","Both sexes","1","0.6","171,737"
"Early Non-Primary, Non-Secondary Syphilis","2011","New Hampshire","33","25-34","All races/ethnicities","Both sexes","0","0.0","147,258"
"Early Non-Primary, Non-Secondary Syphilis","2011","New Hampshire","33","13-24","All races/ethnicities","Both sexes","1","0.5","213,668"
"Early Non-Primary, Non-Secondary Syphilis","2010","New Hampshire","33","55+","All races/ethnicities","Both sexes","1","0.3","359,170"
"Early Non-Primary, Non-Secondary Syphilis","2010","New Hampshire","33","45-54","All races/ethnicities","Both sexes","2","0.9","225,564"
"Early Non-Primary, Non-Secondary Syphilis","2010","New Hampshire","33","35-44","All races/ethnicities","Both sexes","0","0.0","177,553"
"Early Non-Primary, Non-Secondary Syphilis","2010","New Hampshire","33","25-34","All races/ethnicities","Both sexes","2","1.4","145,006"
"Early Non-Primary, Non-Secondary Syphilis","2010","New Hampshire","33","13-24","All races/ethnicities","Both sexes","0","0.0","212,901"
"Early Non-Primary, Non-Secondary Syphilis","2009","New Hampshire","33","55+","All races/ethnicities","Both sexes","1","0.3","348,699"
"Early Non-Primary, Non-Secondary Syphilis","2009","New Hampshire","33","45-54","All races/ethnicities","Both sexes","2","0.9","222,958"
"Early Non-Primary, Non-Secondary Syphilis","2009","New Hampshire","33","35-44","All races/ethnicities","Both sexes","2","1.1","184,782"
"Early Non-Primary, Non-Secondary Syphilis","2009","New Hampshire","33","25-34","All races/ethnicities","Both sexes","1","0.7","149,498"
"Early Non-Primary, Non-Secondary Syphilis","2009","New Hampshire","33","13-24","All races/ethnicities","Both sexes","0","0.0","219,031"
"Early Non-Primary, Non-Secondary Syphilis","2008","New Hampshire","33","55+","All races/ethnicities","Both sexes","0","0.0","338,494"
"Early Non-Primary, Non-Secondary Syphilis","2008","New Hampshire","33","45-54","All races/ethnicities","Both sexes","1","0.5","221,092"
"Early Non-Primary, Non-Secondary Syphilis","2008","New Hampshire","33","35-44","All races/ethnicities","Both sexes","2","1.0","191,943"
"Early Non-Primary, Non-Secondary Syphilis","2008","New Hampshire","33","25-34","All races/ethnicities","Both sexes","1","0.7","149,004"
"Early Non-Primary, Non-Secondary Syphilis","2008","New Hampshire","33","13-24","All races/ethnicities","Both sexes","0","0.0","220,091"
"Primary and Secondary Syphilis","2020 (COVID-19 Pandemic)","New Hampshire","33","55+","All races/ethnicities","Both sexes","8","1.7","468,178"
"Primary and Secondary Syphilis","2020 (COVID-19 Pandemic)","New Hampshire","33","45-54","All races/ethnicities","Both sexes","3","1.6","183,273"
"Primary and Secondary Syphilis","2020 (COVID-19 Pandemic)","New Hampshire","33","35-44","All races/ethnicities","Both sexes","9","5.8","156,500"
"Primary and Secondary Syphilis","2020 (COVID-19 Pandemic)","New Hampshire","33","25-34","All races/ethnicities","Both sexes","24","13.9","172,816"
"Primary and Secondary Syphilis","2020 (COVID-19 Pandemic)","New Hampshire","33","13-24","All races/ethnicities","Both sexes","7","3.5","202,701"
"Primary and Secondary Syphilis","2019","New Hampshire","33","55+","All races/ethnicities","Both sexes","5","1.1","468,178"
"Primary and Secondary Syphilis","2019","New Hampshire","33","45-54","All races/ethnicities","Both sexes","8","4.4","183,273"
"Primary and Secondary Syphilis","2019","New Hampshire","33","35-44","All races/ethnicities","Both sexes","7","4.5","156,500"
"Primary and Secondary Syphilis","2019","New Hampshire","33","25-34","All races/ethnicities","Both sexes","21","12.2","172,816"
"Primary and Secondary Syphilis","2019","New Hampshire","33","13-24","All races/ethnicities","Both sexes","6","3.0","202,701"
"Primary and Secondary Syphilis","2018","New Hampshire","33","55+","All races/ethnicities","Both sexes","3","0.7","456,642"
"Primary and Secondary Syphilis","2018","New Hampshire","33","45-54","All races/ethnicities","Both sexes","13","6.8","189,967"
"Primary and Secondary Syphilis","2018","New Hampshire","33","35-44","All races/ethnicities","Both sexes","5","3.2","154,741"
"Primary and Secondary Syphilis","2018","New Hampshire","33","25-34","All races/ethnicities","Both sexes","24","14.2","169,006"
"Primary and Secondary Syphilis","2018","New Hampshire","33","13-24","All races/ethnicities","Both sexes","19","9.3","205,185"
"Primary and Secondary Syphilis","2017","New Hampshire","33","55+","All races/ethnicities","Both sexes","8","1.8","445,223"
"Primary and Secondary Syphilis","2017","New Hampshire","33","45-54","All races/ethnicities","Both sexes","3","1.5","196,430"
"Primary and Secondary Syphilis","2017","New Hampshire","33","35-44","All races/ethnicities","Both sexes","9","5.9","153,207"
"Primary and Secondary Syphilis","2017","New Hampshire","33","25-34","All races/ethnicities","Both sexes","20","12.1","165,838"
"Primary and Secondary Syphilis","2017","New Hampshire","33","13-24","All races/ethnicities","Both sexes","3","1.4","208,505"
"Primary and Secondary Syphilis","2016","New Hampshire","33","55+","All races/ethnicities","Both sexes","2","0.5","433,709"
"Primary and Secondary Syphilis","2016","New Hampshire","33","45-54","All races/ethnicities","Both sexes","13","6.4","201,755"
"Primary and Secondary Syphilis","2016","New Hampshire","33","35-44","All races/ethnicities","Both sexes","8","5.2","153,535"
"Primary and Secondary Syphilis","2016","New Hampshire","33","25-34","All races/ethnicities","Both sexes","12","7.4","161,486"
"Primary and Secondary Syphilis","2016","New Hampshire","33","13-24","All races/ethnicities","Both sexes","5","2.4","210,747"
"Primary and Secondary Syphilis","2015","New Hampshire","33","55+","All races/ethnicities","Both sexes","3","0.7","421,426"
"Primary and Secondary Syphilis","2015","New Hampshire","33","45-54","All races/ethnicities","Both sexes","4","1.9","206,316"
"Primary and Secondary Syphilis","2015","New Hampshire","33","35-44","All races/ethnicities","Both sexes","9","5.8","155,846"
"Primary and Secondary Syphilis","2015","New Hampshire","33","25-34","All races/ethnicities","Both sexes","17","10.8","157,820"
"Primary and Secondary Syphilis","2015","New Hampshire","33","13-24","All races/ethnicities","Both sexes","7","3.3","212,391"
"Primary and Secondary Syphilis","2014","New Hampshire","33","55+","All races/ethnicities","Both sexes","2","0.5","410,050"
"Primary and Secondary Syphilis","2014","New Hampshire","33","45-54","All races/ethnicities","Both sexes","14","6.6","210,622"
"Primary and Secondary Syphilis","2014","New Hampshire","33","35-44","All races/ethnicities","Both sexes","2","1.3","158,974"
"Primary and Secondary Syphilis","2014","New Hampshire","33","25-34","All races/ethnicities","Both sexes","9","5.8","155,139"
"Primary and Secondary Syphilis","2014","New Hampshire","33","13-24","All races/ethnicities","Both sexes","9","4.2","214,061"
"Primary and Secondary Syphilis","2013","New Hampshire","33","55+","All races/ethnicities","Both sexes","2","0.5","396,591"
"Primary and Secondary Syphilis","2013","New Hampshire","33","45-54","All races/ethnicities","Both sexes","6","2.8","215,043"
"Primary and Secondary Syphilis","2013","New Hampshire","33","35-44","All races/ethnicities","Both sexes","5","3.1","162,505"
"Primary and Secondary Syphilis","2013","New Hampshire","33","25-34","All races/ethnicities","Both sexes","11","7.3","151,629"
"Primary and Secondary Syphilis","2013","New Hampshire","33","13-24","All races/ethnicities","Both sexes","4","1.9","213,759"
"Primary and Secondary Syphilis","2012","New Hampshire","33","55+","All races/ethnicities","Both sexes","2","0.5","384,081"
"Primary and Secondary Syphilis","2012","New Hampshire","33","45-54","All races/ethnicities","Both sexes","12","5.5","219,857"
"Primary and Secondary Syphilis","2012","New Hampshire","33","35-44","All races/ethnicities","Both sexes","7","4.2","166,839"
"Primary and Secondary Syphilis","2012","New Hampshire","33","25-34","All races/ethnicities","Both sexes","10","6.7","149,355"
"Primary and Secondary Syphilis","2012","New Hampshire","33","13-24","All races/ethnicities","Both sexes","5","2.3","214,052"
"Primary and Secondary Syphilis","2011","New Hampshire","33","55+","All races/ethnicities","Both sexes","2","0.5","370,770"
"Primary and Secondary Syphilis","2011","New Hampshire","33","45-54","All races/ethnicities","Both sexes","4","1.8","223,294"
"Primary and Secondary Syphilis","2011","New Hampshire","33","35-44","All races/ethnicities","Both sexes","3","1.7","171,737"
"Primary and Secondary Syphilis","2011","New Hampshire","33","25-34","All races/ethnicities","Both sexes","3","2.0","147,258"
"Primary and Secondary Syphilis","2011","New Hampshire","33","13-24","All races/ethnicities","Both sexes","6","2.8","213,668"
"Primary and Secondary Syphilis","2010","New Hampshire","33","55+","All races/ethnicities","Both sexes","0","0.0","359,170"
"Primary and Secondary Syphilis","2010","New Hampshire","33","45-54","All races/ethnicities","Both sexes","6","2.7","225,564"
"Primary and Secondary Syphilis","2010","New Hampshire","33","35-44","All races/ethnicities","Both sexes","4","2.3","177,553"
"Primary and Secondary Syphilis","2010","New Hampshire","33","25-34","All races/ethnicities","Both sexes","5","3.4","145,006"
"Primary and Secondary Syphilis","2010","New Hampshire","33","13-24","All races/ethnicities","Both sexes","7","3.3","212,901"
"Primary and Secondary Syphilis","2009","New Hampshire","33","55+","All races/ethnicities","Both sexes","1","0.3","348,699"
"Primary and Secondary Syphilis","2009","New Hampshire","33","45-54","All races/ethnicities","Both sexes","4","1.8","222,958"
"Primary and Secondary Syphilis","2009","New Hampshire","33","35-44","All races/ethnicities","Both sexes","4","2.2","184,782"
"Primary and Secondary Syphilis","2009","New Hampshire","33","25-34","All races/ethnicities","Both sexes","1","0.7","149,498"
"Primary and Secondary Syphilis","2009","New Hampshire","33","13-24","All races/ethnicities","Both sexes","4","1.8","219,031"
"Primary and Secondary Syphilis","2008","New Hampshire","33","55+","All races/ethnicities","Both sexes","0","0.0","338,494"
"Primary and Secondary Syphilis","2008","New Hampshire","33","45-54","All races/ethnicities","Both sexes","9","4.1","221,092"
"Primary and Secondary Syphilis","2008","New Hampshire","33","35-44","All races/ethnicities","Both sexes","8","4.2","191,943"
"Primary and Secondary Syphilis","2008","New Hampshire","33","25-34","All races/ethnicities","Both sexes","2","1.3","149,004"
"Primary and Secondary Syphilis","2008","New Hampshire","33","13-24","All races/ethnicities","Both sexes","1","0.5","220,091"
"AIDS prevalence","2020 (COVID-19 Pandemic)","New Hampshire","33","55+","All races/ethnicities","Both sexes","351","73.4","478,302"
"AIDS prevalence","2020 (COVID-19 Pandemic)","New Hampshire","33","45-54","All races/ethnicities","Both sexes","190","106.9","177,656"
"AIDS prevalence","2020 (COVID-19 Pandemic)","New Hampshire","33","35-44","All races/ethnicities","Both sexes","59","37.0","159,402"
"AIDS prevalence","2020 (COVID-19 Pandemic)","New Hampshire","33","25-34","All races/ethnicities","Both sexes","29","16.5","175,498"
"AIDS prevalence","2020 (COVID-19 Pandemic)","New Hampshire","33","13-24","All races/ethnicities","Both sexes","3","1.5","200,571"
"AIDS prevalence","2019","New Hampshire","33","55+","All races/ethnicities","Both sexes","326","69.7","467,910"
"AIDS prevalence","2019","New Hampshire","33","45-54","All races/ethnicities","Both sexes","204","111.3","183,326"
"AIDS prevalence","2019","New Hampshire","33","35-44","All races/ethnicities","Both sexes","57","36.4","156,530"
"AIDS prevalence","2019","New Hampshire","33","25-34","All races/ethnicities","Both sexes","33","19.0","173,307"
"AIDS prevalence","2019","New Hampshire","33","13-24","All races/ethnicities","Both sexes","4","2.0","203,040"
"AIDS prevalence","2018","New Hampshire","33","55+","All races/ethnicities","Both sexes","298","65.2","456,910"
"AIDS prevalence","2018","New Hampshire","33","45-54","All races/ethnicities","Both sexes","212","111.5","190,140"
"AIDS prevalence","2018","New Hampshire","33","35-44","All races/ethnicities","Both sexes","58","37.5","154,855"
"AIDS prevalence","2018","New Hampshire","33","25-34","All races/ethnicities","Both sexes","37","21.8","169,430"
"AIDS prevalence","2018","New Hampshire","33","13-24","All races/ethnicities","Both sexes","4","1.9","205,598"
"AIDS prevalence","2017","New Hampshire","33","55+","All races/ethnicities","Both sexes","279","62.6","445,539"
"AIDS prevalence","2017","New Hampshire","33","45-54","All races/ethnicities","Both sexes","208","105.8","196,604"
"AIDS prevalence","2017","New Hampshire","33","35-44","All races/ethnicities","Both sexes","70","45.6","153,363"
"AIDS prevalence","2017","New Hampshire","33","25-34","All races/ethnicities","Both sexes","33","19.9","166,219"
"AIDS prevalence","2017","New Hampshire","33","13-24","All races/ethnicities","Both sexes","5","2.4","208,885"
"AIDS prevalence","2016","New Hampshire","33","55+","All races/ethnicities","Both sexes","253","58.3","433,974"
"AIDS prevalence","2016","New Hampshire","33","45-54","All races/ethnicities","Both sexes","227","112.4","201,875"
"AIDS prevalence","2016","New Hampshire","33","35-44","All races/ethnicities","Both sexes","73","47.5","153,687"
"AIDS prevalence","2016","New Hampshire","33","25-34","All races/ethnicities","Both sexes","37","22.9","161,823"
"AIDS prevalence","2016","New Hampshire","33","13-24","All races/ethnicities","Both sexes","6","2.8","211,058"
"AIDS prevalence","2015","New Hampshire","33","55+","All races/ethnicities","Both sexes","247","58.6","421,651"
"AIDS prevalence","2015","New Hampshire","33","45-54","All races/ethnicities","Both sexes","228","110.5","206,415"
"AIDS prevalence","2015","New Hampshire","33","35-44","All races/ethnicities","Both sexes","83","53.2","155,979"
"AIDS prevalence","2015","New Hampshire","33","25-34","All races/ethnicities","Both sexes","34","21.5","158,078"
"AIDS prevalence","2015","New Hampshire","33","13-24","All races/ethnicities","Both sexes","6","2.8","212,647"
"AIDS prevalence","2014","New Hampshire","33","55+","All races/ethnicities","Both sexes","230","56.1","410,250"
"AIDS prevalence","2014","New Hampshire","33","45-54","All races/ethnicities","Both sexes","262","124.4","210,694"
"AIDS prevalence","2014","New Hampshire","33","35-44","All races/ethnicities","Both sexes","101","63.5","159,080"
"AIDS prevalence","2014","New Hampshire","33","25-34","All races/ethnicities","Both sexes","31","20.0","155,342"
"AIDS prevalence","2014","New Hampshire","33","13-24","All races/ethnicities","Both sexes","10","4.7","214,264"
"AIDS prevalence","2013","New Hampshire","33","55+","All races/ethnicities","Both sexes","190","47.9","396,712"
"AIDS prevalence","2013","New Hampshire","33","45-54","All races/ethnicities","Both sexes","272","126.5","215,096"
"AIDS prevalence","2013","New Hampshire","33","35-44","All races/ethnicities","Both sexes","112","68.9","162,581"
"AIDS prevalence","2013","New Hampshire","33","25-34","All races/ethnicities","Both sexes","35","23.1","151,785"
"AIDS prevalence","2013","New Hampshire","33","13-24","All races/ethnicities","Both sexes","11","5.1","213,908"
"AIDS prevalence","2012","New Hampshire","33","55+","All races/ethnicities","Both sexes","180","46.9","384,162"
"AIDS prevalence","2012","New Hampshire","33","45-54","All races/ethnicities","Both sexes","265","120.5","219,889"
"AIDS prevalence","2012","New Hampshire","33","35-44","All races/ethnicities","Both sexes","122","73.1","166,890"
"AIDS prevalence","2012","New Hampshire","33","25-34","All races/ethnicities","Both sexes","37","24.8","149,455"
"AIDS prevalence","2012","New Hampshire","33","13-24","All races/ethnicities","Both sexes","10","4.7","214,170"
"AIDS prevalence","2011","New Hampshire","33","55+","All races/ethnicities","Both sexes","146","39.4","370,817"
"AIDS prevalence","2011","New Hampshire","33","45-54","All races/ethnicities","Both sexes","276","123.6","223,310"
"AIDS prevalence","2011","New Hampshire","33","35-44","All races/ethnicities","Both sexes","145","84.4","171,763"
"AIDS prevalence","2011","New Hampshire","33","25-34","All races/ethnicities","Both sexes","33","22.4","147,307"
"AIDS prevalence","2011","New Hampshire","33","13-24","All races/ethnicities","Both sexes","13","6.1","213,741"
"AIDS prevalence","2010","New Hampshire","33","55+","All races/ethnicities","Both sexes","126","35.1","359,176"
"AIDS prevalence","2010","New Hampshire","33","45-54","All races/ethnicities","Both sexes","276","122.4","225,564"
"AIDS prevalence","2010","New Hampshire","33","35-44","All races/ethnicities","Both sexes","158","89.0","177,557"
"AIDS prevalence","2010","New Hampshire","33","25-34","All races/ethnicities","Both sexes","37","25.5","145,020"
